ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name	start_position	end_position	strand	external_gene_name	source	final_gene_name
ENSG00000267013	LINC01929	lncRNA	18	55105903	55128662	-1	LINC01929	havana	LINC01929
ENSG00000252437	RNA5SP459	rRNA_pseudogene	18	55146546	55146645	-1	RNA5SP459	ensembl	RNA5SP459
ENSG00000196628	TCF4	protein_coding	18	55222185	55664787	-1	TCF4	ensembl_havana	TCF4
ENSG00000267028	TCF4-AS1	lncRNA	18	55452533	55482940	1	TCF4-AS1	havana	TCF4-AS1
ENSG00000264571	MIR4529	miRNA	18	55479221	55479298	1	MIR4529	mirbase	MIR4529
ENSG00000267402	TCF4-AS2	lncRNA	18	55492058	55496563	1	TCF4-AS2	havana	TCF4-AS2
ENSG00000267284		lncRNA	18	55589880	55866550	1		havana	NO_NAME_32110
ENSG00000242320	RPL21P126	processed_pseudogene	18	55635833	55636310	1	RPL21P126	havana	RPL21P126
ENSG00000295431		lncRNA	18	55697643	55698409	-1		havana_tagene	NO_NAME_31652
ENSG00000267325	LINC01415	lncRNA	18	55776727	55781722	-1	LINC01415	havana	LINC01415
ENSG00000295415		lncRNA	18	55779905	55782620	1		havana_tagene	NO_NAME_31651
ENSG00000267172		lncRNA	18	55817167	55819759	1		havana	NO_NAME_31391
ENSG00000295387		lncRNA	18	55845631	55866061	-1		havana_tagene	NO_NAME_31650
ENSG00000260930	LINC01416	lncRNA	18	55881688	55998219	-1	LINC01416	havana	LINC01416
ENSG00000267057	LINC01905	lncRNA	18	55892960	56150103	1	LINC01905	havana	LINC01905
ENSG00000267712	LINC01539	lncRNA	18	56003612	56191262	-1	LINC01539	havana	LINC01539
ENSG00000201816		snoRNA	18	56079394	56079594	-1	SNORA73	ensembl	NO_NAME_31579
ENSG00000267732		lncRNA	18	56137568	56150103	1		havana_tagene	NO_NAME_31781
ENSG00000297056		lncRNA	18	56247830	56265493	1		havana_tagene	NO_NAME_31687
ENSG00000304721		lncRNA	18	56293096	56296317	1		havana_tagene	NO_NAME_31940
ENSG00000301776		lncRNA	18	56485397	56490033	-1		havana_tagene	NO_NAME_31849
ENSG00000289876		lncRNA	18	56573130	56575171	1		havana_tagene	NO_NAME_31695
ENSG00000091164	TXNL1	protein_coding	18	56597209	56651600	-1	TXNL1	ensembl_havana	TXNL1
ENSG00000091157	WDR7	protein_coding	18	56651343	57029811	1	WDR7	ensembl_havana	WDR7
ENSG00000206865		misc_RNA	18	56753226	56753326	-1	Y_RNA	ensembl	NO_NAME_31371
ENSG00000267146		lncRNA	18	56872668	56873970	-1		havana	NO_NAME_31270
ENSG00000298431		lncRNA	18	56888187	56890756	-1		havana_tagene	NO_NAME_31746
ENSG00000212539		snoRNA	18	56957270	56957469	1	U3	ensembl	NO_NAME_31372
ENSG00000267225	WDR7-OT1	lncRNA	18	57027832	57038845	1	WDR7-OT1	havana	WDR7-OT1
ENSG00000304380		lncRNA	18	57038400	57041767	-1		havana_tagene	NO_NAME_31933
ENSG00000301823		lncRNA	18	57045828	57051409	1		havana_tagene	NO_NAME_31851
ENSG00000286777		lncRNA	18	57046406	57047692	1		havana_tagene	NO_NAME_31269
ENSG00000301841		lncRNA	18	57046977	57049051	-1		havana_tagene	NO_NAME_31854
ENSG00000258609	LINC-ROR	lncRNA	18	57054558	57072119	-1	LINC-ROR	havana	LINC-ROR
ENSG00000267789		lncRNA	18	57136322	57147115	-1		havana	NO_NAME_31844
ENSG00000228075	BOD1L2	protein_coding	18	57147087	57150410	1	BOD1L2	ensembl_havana	BOD1L2
ENSG00000307838		lncRNA	18	57161363	57173619	-1		havana_tagene	NO_NAME_32028
ENSG00000267726	LINC02565	lncRNA	18	57169615	57171194	-1	LINC02565	havana	LINC02565
ENSG00000304608		lncRNA	18	57231260	57249529	1		havana_tagene	NO_NAME_31938
ENSG00000293721		lncRNA	18	57253557	57433608	-1		havana_tagene	NO_NAME_31608
ENSG00000202240	RNU6-737P	snRNA	18	57284602	57284708	-1	RNU6-737P	ensembl	RNU6-737P
ENSG00000177511	ST8SIA3	protein_coding	18	57352557	57371731	1	ST8SIA3	ensembl_havana	ST8SIA3
ENSG00000277837		lncRNA	18	57427133	57432112	1		havana	NO_NAME_31395
ENSG00000119547	ONECUT2	protein_coding	18	57435374	57491298	1	ONECUT2	ensembl_havana	ONECUT2
ENSG00000297251		lncRNA	18	57438173	57439481	1		havana_tagene	NO_NAME_31692
ENSG00000066926	FECH	protein_coding	18	57544377	57586761	-1	FECH	ensembl_havana	FECH
ENSG00000278703		lncRNA	18	57588611	57589091	-1		havana	NO_NAME_31396
ENSG00000134440	NARS1	protein_coding	18	57600000	57622213	-1	NARS1	ensembl_havana	NARS1
ENSG00000303486		lncRNA	18	57627850	57630304	-1		havana_tagene	NO_NAME_31905
ENSG00000267040	ATP8B1-AS1	lncRNA	18	57629870	57738678	1	ATP8B1-AS1	ensembl_havana	ATP8B1-AS1
ENSG00000081923	ATP8B1	protein_coding	18	57646426	57803560	-1	ATP8B1	havana	ATP8B1
ENSG00000202159	RNU6-742P	snRNA	18	57755394	57755500	1	RNU6-742P	ensembl	RNU6-742P
ENSG00000307852		lncRNA	18	57760516	57764098	1		havana_tagene	NO_NAME_32029
ENSG00000303117		lncRNA	18	57780591	57895643	1		havana_tagene	NO_NAME_31895
ENSG00000231544	RSL24D1P11	processed_pseudogene	18	57838476	57838966	1	RSL24D1P11	havana	RSL24D1P11
ENSG00000301416		lncRNA	18	57896233	57915343	-1		havana_tagene	NO_NAME_31839
ENSG00000301441		lncRNA	18	57913889	57921252	1		havana_tagene	NO_NAME_31841
ENSG00000267209	LINC01897	lncRNA	18	57961231	57964434	-1	LINC01897	havana	LINC01897
ENSG00000298214		lncRNA	18	57970638	58024965	1		havana_tagene	NO_NAME_31730
ENSG00000235028	HMGN1P30	processed_pseudogene	18	58018794	58019061	-1	HMGN1P30	havana	HMGN1P30
ENSG00000049759	NEDD4L	protein_coding	18	58044050	58401540	1	NEDD4L	ensembl_havana	NEDD4L
ENSG00000267743		lncRNA	18	58189834	58195710	-1		havana	NO_NAME_31793
ENSG00000303495		lncRNA	18	58267769	58287482	-1		havana_tagene	NO_NAME_31906
ENSG00000267504		lncRNA	18	58371566	58372666	1		havana	NO_NAME_31394
ENSG00000267396		lncRNA	18	58398602	58400099	-1		havana	NO_NAME_31612
ENSG00000300063		lncRNA	18	58405905	58449537	-1		havana_tagene	NO_NAME_31791
ENSG00000267675		lncRNA	18	58416765	58417628	1		havana	NO_NAME_31397
ENSG00000267391	MIR122HG	lncRNA	18	58445788	58453766	1	MIR122HG	havana	MIR122HG
ENSG00000284440	MIR122	miRNA	18	58451074	58451158	1	MIR122	mirbase	MIR122
ENSG00000207778	MIR3591	miRNA	18	58451080	58451152	-1	MIR3591	mirbase	MIR3591
ENSG00000296058		lncRNA	18	58460416	58518300	1		havana_tagene	NO_NAME_32139
ENSG00000276403		lncRNA	18	58476191	58477484	1		havana	NO_NAME_31398
ENSG00000198796	ALPK2	protein_coding	18	58481247	58629091	-1	ALPK2	ensembl_havana	ALPK2
ENSG00000274354		lncRNA	18	58511598	58512310	-1		havana	NO_NAME_31399
ENSG00000267257		lncRNA	18	58535415	58538552	1		havana	NO_NAME_32140
ENSG00000267579		lncRNA	18	58556990	58566705	1		havana	NO_NAME_32141
ENSG00000252284	SNORA108	snoRNA	18	58600631	58600698	1	SNORA108	ensembl	SNORA108
ENSG00000296489		lncRNA	18	58600701	58624928	1		havana_tagene	NO_NAME_32142
ENSG00000239659	RPL9P31	processed_pseudogene	18	58631259	58632120	1	RPL9P31	havana	RPL9P31
ENSG00000275418	LINC03110	lncRNA	18	58658502	58669358	1	LINC03110	havana	LINC03110
ENSG00000267226	MALT1-AS1	lncRNA	18	58670009	58671877	-1	MALT1-AS1	havana	MALT1-AS1
ENSG00000172175	MALT1	protein_coding	18	58671426	58754477	1	MALT1	ensembl_havana	MALT1
ENSG00000267476		lncRNA	18	58672613	58780225	-1		havana	NO_NAME_32143
ENSG00000266946	MRPL37P1	processed_pseudogene	18	58690356	58692153	1	MRPL37P1	havana	MRPL37P1
ENSG00000267705		lncRNA	18	58752179	58753898	-1		havana	NO_NAME_31400
ENSG00000267501		lncRNA	18	58754859	58757842	-1		havana	NO_NAME_31401
ENSG00000201598	RNU6-219P	snRNA	18	58805268	58805374	1	RNU6-219P	ensembl	RNU6-219P
ENSG00000267593	LINC01926	lncRNA	18	58808468	58834364	1	LINC01926	havana	LINC01926
ENSG00000199713		snoRNA	18	58818883	58819016	-1	U8	ensembl	NO_NAME_31402
ENSG00000074657	ZNF532	protein_coding	18	58862600	58986480	1	ZNF532	ensembl_havana	ZNF532
ENSG00000251870	RNU2-69P	snRNA	18	58926197	58926296	-1	RNU2-69P	ensembl	RNU2-69P
ENSG00000294809		lncRNA	18	58976859	59008531	-1		havana_tagene	NO_NAME_32144
ENSG00000293539		lncRNA	18	58996686	59069392	1		havana	NO_NAME_32145
ENSG00000224367	OACYLP	transcribed_unitary_pseudogene	18	58996733	59068514	1	OACYLP	havana	OACYLP
ENSG00000294828		lncRNA	18	59029460	59042257	-1		havana_tagene	NO_NAME_32146
ENSG00000294909		lncRNA	18	59050603	59057337	-1		havana_tagene	NO_NAME_32147
ENSG00000294885		lncRNA	18	59061746	59070517	-1		havana_tagene	NO_NAME_32148
ENSG00000267215		lncRNA	18	59081911	59086554	1		havana_tagene	NO_NAME_32149
ENSG00000166562	SEC11C	protein_coding	18	59139475	59158837	1	SEC11C	ensembl_havana	SEC11C
ENSG00000295121		lncRNA	18	59218855	59220062	-1		havana_tagene	NO_NAME_32150
ENSG00000134443	GRP	protein_coding	18	59220158	59230774	1	GRP	ensembl_havana	GRP
ENSG00000134438	RAX	protein_coding	18	59267035	59274086	-1	RAX	ensembl_havana	RAX
ENSG00000166569	CPLX4	protein_coding	18	59275156	59318649	-1	CPLX4	ensembl_havana	CPLX4
ENSG00000267677		lncRNA	18	59324359	59386824	1		havana	NO_NAME_32151
ENSG00000074695	LMAN1	protein_coding	18	59327823	59359265	-1	LMAN1	ensembl_havana	LMAN1
ENSG00000299960		lncRNA	18	59385982	59409971	-1		havana_tagene	NO_NAME_32152
ENSG00000299980		lncRNA	18	59409498	59424171	1		havana_tagene	NO_NAME_32153
ENSG00000183287	CCBE1	protein_coding	18	59430939	59697694	-1	CCBE1	ensembl_havana	CCBE1
ENSG00000267000		lncRNA	18	59459072	59465682	1		havana	NO_NAME_32154
ENSG00000306190		lncRNA	18	59516635	59522003	1		havana_tagene	NO_NAME_32155
ENSG00000267061		lncRNA	18	59563709	59569370	1		havana	NO_NAME_32156
ENSG00000267269		lncRNA	18	59685820	59690723	1		havana	NO_NAME_32157
ENSG00000267774		lncRNA	18	59696459	59698111	1		havana	NO_NAME_32158
ENSG00000273664		lncRNA	18	59700523	59700946	1		havana	NO_NAME_31487
ENSG00000302781		lncRNA	18	59754014	59769478	1		havana_tagene	NO_NAME_32159
ENSG00000224161	RPS26P54	processed_pseudogene	18	59761558	59761905	1	RPS26P54	havana	RPS26P54
ENSG00000267486	GLUD1P4	processed_pseudogene	18	59778572	59778989	1	GLUD1P4	havana	GLUD1P4
ENSG00000294357		lncRNA	18	59789503	59790051	-1		havana_tagene	NO_NAME_32160
ENSG00000293275		lncRNA	18	59821040	59824461	1		havana	NO_NAME_32161
ENSG00000267669	RPLP0P12	transcribed_processed_pseudogene	18	59824025	59825261	1	RPLP0P12	havana	RPLP0P12
ENSG00000310295		lncRNA	18	59885213	59900233	-1		havana_tagene	NO_NAME_32094
ENSG00000141682	PMAIP1	protein_coding	18	59899644	59904305	1	PMAIP1	ensembl_havana	PMAIP1
ENSG00000302789		lncRNA	18	59927329	59945871	1		havana_tagene	NO_NAME_31886
ENSG00000267066	PLEKHB2P1	processed_pseudogene	18	59929226	59930330	1	PLEKHB2P1	havana	PLEKHB2P1
ENSG00000267497	NFE2L3P1	processed_pseudogene	18	59969438	59971396	1	NFE2L3P1	havana	NFE2L3P1
ENSG00000239398	RN7SL342P	misc_RNA	18	59972914	59973207	1	RN7SL342P	ensembl	RN7SL342P
ENSG00000256704	ENTR1P1	processed_pseudogene	18	60009994	60011143	-1	ENTR1P1	havana	ENTR1P1
ENSG00000267462		lncRNA	18	60010281	60014258	1		havana	NO_NAME_31278
ENSG00000267742	SINHCAFP2	processed_pseudogene	18	60016778	60017441	-1	SINHCAFP2	havana	SINHCAFP2
ENSG00000252555	RNU6-567P	snRNA	18	60018625	60018731	1	RNU6-567P	ensembl	RNU6-567P
ENSG00000305409		lncRNA	18	60067472	60069076	-1		havana_tagene	NO_NAME_31964
ENSG00000267686	LINC03111	lncRNA	18	60125033	60161195	1	LINC03111	havana	LINC03111
ENSG00000304301		lncRNA	18	60147367	60157842	-1		havana_tagene	NO_NAME_31931
ENSG00000242060	RPS3AP49	processed_pseudogene	18	60149576	60150365	1	RPS3AP49	havana	RPS3AP49
ENSG00000202468	RNU4-17P	snRNA	18	60163567	60163707	1	RNU4-17P	ensembl	RNU4-17P
ENSG00000299555		lncRNA	18	60169504	60178337	-1		havana_tagene	NO_NAME_31777
ENSG00000267620		processed_pseudogene	18	60196555	60198172	1		havana	NO_NAME_31318
ENSG00000267401		lncRNA	18	60294136	60301317	1		havana_tagene	NO_NAME_31276
ENSG00000285681		lncRNA	18	60329190	60540205	1		havana	NO_NAME_31280
ENSG00000166603	MC4R	protein_coding	18	60371062	60372775	-1	MC4R	ensembl_havana	MC4R
ENSG00000267400		processed_pseudogene	18	60495868	60496336	-1		havana	NO_NAME_31282
ENSG00000266915	MRPS5P4	processed_pseudogene	18	60519841	60520165	1	MRPS5P4	havana	MRPS5P4
ENSG00000267687		processed_pseudogene	18	60525616	60526156	-1		havana	NO_NAME_31287
ENSG00000267382	GAD3P	transcribed_unprocessed_pseudogene	18	60611773	60646089	1	GAD3P	havana	GAD3P
ENSG00000267098		lncRNA	18	60628963	60902726	-1		havana	NO_NAME_31350
ENSG00000290562		lncRNA	18	60637957	60654623	1		havana	NO_NAME_31981
ENSG00000267153	CTBP2P3	processed_pseudogene	18	60663115	60664369	1	CTBP2P3	havana	CTBP2P3
ENSG00000267513	HMGN1P31	processed_pseudogene	18	60794613	60794916	-1	HMGN1P31	havana	HMGN1P31
ENSG00000307890		lncRNA	18	61011113	61017958	-1		havana_tagene	NO_NAME_32031
ENSG00000302158		lncRNA	18	61047920	61053587	1		havana_tagene	NO_NAME_31865
ENSG00000101542	CDH20	protein_coding	18	61333430	61555779	1	CDH20	ensembl_havana	CDH20
ENSG00000206769	RNU6-116P	snRNA	18	61391595	61391703	1	RNU6-116P	ensembl	RNU6-116P
ENSG00000243256	RPL30P14	processed_pseudogene	18	61404858	61405205	-1	RPL30P14	havana	RPL30P14
ENSG00000288800		lncRNA	18	61420358	61422436	1		havana_tagene	NO_NAME_31476
ENSG00000302831		lncRNA	18	61432974	61434746	-1		havana_tagene	NO_NAME_31888
ENSG00000302809		lncRNA	18	61472229	61476501	1		havana_tagene	NO_NAME_31887
ENSG00000267175		lncRNA	18	61545786	61749101	-1		havana	NO_NAME_32108
ENSG00000294777		lncRNA	18	61569367	61570181	1		havana_tagene	NO_NAME_31630
ENSG00000267038		lncRNA	18	61652117	61682913	1		havana	NO_NAME_31627
ENSG00000260440	LINC01544	lncRNA	18	61747971	61758464	1	LINC01544	havana_tagene	LINC01544
ENSG00000294985		lncRNA	18	61791212	61825855	1		havana_tagene	NO_NAME_31632
ENSG00000176641	RNF152	protein_coding	18	61808067	61895097	-1	RNF152	ensembl_havana	RNF152
ENSG00000303681		lncRNA	18	61894506	61905617	1		havana_tagene	NO_NAME_31914
ENSG00000303714		lncRNA	18	61897418	61901533	-1		havana_tagene	NO_NAME_31917
ENSG00000197563	PIGN	protein_coding	18	61905255	62187118	-1	PIGN	ensembl_havana	PIGN
ENSG00000303698		lncRNA	18	61928706	61933417	1		havana_tagene	NO_NAME_31915
ENSG00000267597	RPIAP1	processed_pseudogene	18	61957273	61958014	-1	RPIAP1	havana	RPIAP1
ENSG00000134444	RELCH	protein_coding	18	62187255	62310249	1	RELCH	ensembl_havana	RELCH
ENSG00000266900		lncRNA	18	62245810	62247412	1		havana	NO_NAME_31506
ENSG00000267560		lncRNA	18	62299682	62323617	-1		havana	NO_NAME_31758
ENSG00000141655	TNFRSF11A	protein_coding	18	62325269	62391288	1	TNFRSF11A	ensembl_havana	TNFRSF11A
ENSG00000199867		misc_RNA	18	62330812	62330913	1	Y_RNA	ensembl	NO_NAME_31507
ENSG00000267341		lncRNA	18	62372894	62378130	-1		havana	NO_NAME_31508
ENSG00000241088	RPL17P44	processed_pseudogene	18	62415678	62416227	1	RPL17P44	havana	RPL17P44
ENSG00000267487		processed_pseudogene	18	62418318	62418576	1		havana	NO_NAME_31509
ENSG00000295799		lncRNA	18	62434122	62438075	-1		havana_tagene	NO_NAME_31661
ENSG00000266920	ACTBP9	processed_pseudogene	18	62442028	62443126	1	ACTBP9	havana	ACTBP9
ENSG00000301046		lncRNA	18	62450023	62451606	-1		havana_tagene	NO_NAME_31829
ENSG00000141664	ZCCHC2	protein_coding	18	62523025	62587709	1	ZCCHC2	ensembl_havana	ZCCHC2
ENSG00000278017		lncRNA	18	62525919	62526793	-1		havana	NO_NAME_31512
ENSG00000279236		TEC	18	62551203	62552505	1		havana	NO_NAME_31510
ENSG00000302050		lncRNA	18	62616362	62629496	1		havana_tagene	NO_NAME_31863
ENSG00000303566		lncRNA	18	62633584	62635072	-1		havana_tagene	NO_NAME_31910
ENSG00000243549	RN7SL705P	misc_RNA	18	62650308	62650601	-1	RN7SL705P	ensembl	RN7SL705P
ENSG00000081913	PHLPP1	protein_coding	18	62715464	62980433	1	PHLPP1	ensembl_havana	PHLPP1
ENSG00000206746	RNU6-142P	snRNA	18	62731226	62731332	-1	RNU6-142P	ensembl	RNU6-142P
ENSG00000299452		lncRNA	18	62991817	63128437	1		havana_tagene	NO_NAME_31774
ENSG00000171791	BCL2	protein_coding	18	63123346	63320128	-1	BCL2	ensembl_havana	BCL2
ENSG00000267766		lncRNA	18	63151114	63151320	-1		havana	NO_NAME_31414
ENSG00000283125		lncRNA	18	63207622	63208168	1		havana	NO_NAME_31415
ENSG00000308299		lncRNA	18	63208360	63258279	1		havana_tagene	NO_NAME_32042
ENSG00000119537	KDSR	protein_coding	18	63327566	63367615	-1	KDSR	ensembl_havana	KDSR
ENSG00000267390	KDSR-DT	lncRNA	18	63366400	63381634	1	KDSR-DT	havana	KDSR-DT
ENSG00000119541	VPS4B	protein_coding	18	63389190	63422483	-1	VPS4B	ensembl_havana	VPS4B
ENSG00000267430		processed_pseudogene	18	63415317	63416469	-1		havana	NO_NAME_31416
ENSG00000307035		lncRNA	18	63422633	63423946	1		havana_tagene	NO_NAME_32008
ENSG00000307043		lncRNA	18	63422718	63423997	-1		havana_tagene	NO_NAME_32009
ENSG00000206075	SERPINB5	protein_coding	18	63476945	63505085	1	SERPINB5	ensembl_havana	SERPINB5
ENSG00000269989		lncRNA	18	63485601	63486018	1		havana	NO_NAME_31417
ENSG00000214318	ATP5MC1P6	processed_pseudogene	18	63496989	63497400	1	ATP5MC1P6	havana	ATP5MC1P6
ENSG00000166634	SERPINB12	protein_coding	18	63542369	63569329	1	SERPINB12	ensembl_havana	SERPINB12
ENSG00000197641	SERPINB13	protein_coding	18	63586989	63604639	1	SERPINB13	ensembl_havana	SERPINB13
ENSG00000206073	SERPINB4	protein_coding	18	63637259	63644256	-1	SERPINB4	ensembl_havana	SERPINB4
ENSG00000206072	SERPINB11	protein_coding	18	63647579	63726432	1	SERPINB11	ensembl_havana	SERPINB11
ENSG00000057149	SERPINB3	protein_coding	18	63653686	63661893	-1	SERPINB3	ensembl_havana	SERPINB3
ENSG00000166396	SERPINB7	protein_coding	18	63752935	63805376	1	SERPINB7	ensembl_havana	SERPINB7
ENSG00000197632	SERPINB2	protein_coding	18	63871692	63903888	1	SERPINB2	ensembl_havana	SERPINB2
ENSG00000289724		protein_coding	18	63897174	63917490	1		havana	NO_NAME_31224
ENSG00000242550	SERPINB10	protein_coding	18	63907958	63936111	1	SERPINB10	ensembl_havana	SERPINB10
ENSG00000308703		lncRNA	18	63936081	63937307	-1		havana_tagene	NO_NAME_32055
ENSG00000308720		lncRNA	18	63936269	63937357	1		havana_tagene	NO_NAME_32056
ENSG00000221887	HMSD	protein_coding	18	63949301	63981774	1	HMSD	ensembl_havana	HMSD
ENSG00000283667		lncRNA	18	63966406	63970181	-1		havana	NO_NAME_31589
ENSG00000166401	SERPINB8	protein_coding	18	63970029	64019779	1	SERPINB8	ensembl_havana	SERPINB8
ENSG00000267134	LINC01924	lncRNA	18	64041555	64423601	1	LINC01924	havana	LINC01924
ENSG00000237314	RPL12P39	transcribed_processed_pseudogene	18	64072158	64072653	1	RPL12P39	havana	RPL12P39
ENSG00000179676	LINC00305	lncRNA	18	64079989	64153377	-1	LINC00305	havana	LINC00305
ENSG00000266952	LINC01538	lncRNA	18	64181314	64260055	-1	LINC01538	havana	LINC01538
ENSG00000296640		lncRNA	18	64194565	64196696	-1		havana_tagene	NO_NAME_31675
ENSG00000303945		lncRNA	18	64538086	64539174	-1		havana_tagene	NO_NAME_31921
ENSG00000298668		lncRNA	18	64611154	64631385	-1		havana_tagene	NO_NAME_31760
ENSG00000275448		processed_pseudogene	18	64677796	64677993	-1		havana	NO_NAME_31283
ENSG00000307161		lncRNA	18	64851728	64930885	1		havana_tagene	NO_NAME_32011
ENSG00000286800		lncRNA	18	64871603	64992868	-1		havana_tagene	NO_NAME_32010
ENSG00000307183		lncRNA	18	64988623	64993114	1		havana_tagene	NO_NAME_32012
ENSG00000263863		lncRNA	18	65089959	65131756	-1		havana	NO_NAME_31796
ENSG00000264131		lncRNA	18	65186159	65187018	1		havana	NO_NAME_31352
ENSG00000264232	LINC01916	lncRNA	18	65423958	65448167	1	LINC01916	havana_tagene	LINC01916
ENSG00000307617		lncRNA	18	65506411	65605724	-1		havana_tagene	NO_NAME_32016
ENSG00000265217		lncRNA	18	65606079	65652053	1		havana	NO_NAME_31804
ENSG00000081138	CDH7	protein_coding	18	65750252	65890337	1	CDH7	ensembl_havana	CDH7
ENSG00000263720		lncRNA	18	65865262	65866397	1		havana	NO_NAME_31307
ENSG00000263622		lncRNA	18	65917782	65920942	-1		havana	NO_NAME_31317
ENSG00000264685	PRPF19P1	processed_pseudogene	18	66068750	66069647	-1	PRPF19P1	havana	PRPF19P1
ENSG00000297542		lncRNA	18	66220116	66258418	-1		havana_tagene	NO_NAME_31703
ENSG00000297563		lncRNA	18	66242171	66255044	1		havana_tagene	NO_NAME_31704
ENSG00000302507		lncRNA	18	66376914	66393983	1		havana_tagene	NO_NAME_31878
ENSG00000071991	CDH19	protein_coding	18	66501083	66604438	-1	CDH19	ensembl_havana	CDH19
ENSG00000306275		lncRNA	18	66682724	66683080	-1		havana_tagene	NO_NAME_31993
ENSG00000306488		lncRNA	18	66866371	66961135	1		havana_tagene	NO_NAME_31996
ENSG00000238680	RNU6-1037P	snRNA	18	66946116	66946222	1	RNU6-1037P	ensembl	RNU6-1037P
ENSG00000296608		lncRNA	18	67011869	67026893	-1		havana_tagene	NO_NAME_31674
ENSG00000306445		lncRNA	18	67034076	67043393	-1		havana_tagene	NO_NAME_31995
ENSG00000263354	MIR5011	miRNA	18	67081584	67081686	1	MIR5011	mirbase	MIR5011
ENSG00000264054	RPL31P9	processed_pseudogene	18	67137611	67137751	-1	RPL31P9	havana	RPL31P9
ENSG00000298467		lncRNA	18	67260926	67265706	-1		havana_tagene	NO_NAME_31747
ENSG00000265936		processed_pseudogene	18	67375133	67375305	1		havana	NO_NAME_31312
ENSG00000260578		lncRNA	18	67481791	67484966	-1		havana	NO_NAME_31442
ENSG00000171451	DSEL	protein_coding	18	67506587	67516723	-1	DSEL	ensembl_havana	DSEL
ENSG00000263424		lncRNA	18	67506589	67514030	1		havana	NO_NAME_31443
ENSG00000265533	DSEL-AS1	lncRNA	18	67516546	67930010	1	DSEL-AS1	havana	DSEL-AS1
ENSG00000264040		processed_pseudogene	18	67602692	67603022	-1		havana	NO_NAME_31292
ENSG00000301837		lncRNA	18	67670666	67729731	1		havana_tagene	NO_NAME_31853
ENSG00000263594		lncRNA	18	67672221	67767063	-1		havana	NO_NAME_32100
ENSG00000265472	FAM32DP	transcribed_processed_pseudogene	18	67707929	67708246	-1	FAM32DP	havana	FAM32DP
ENSG00000300357		lncRNA	18	67767157	67780566	1		havana_tagene	NO_NAME_31797
ENSG00000264104		processed_pseudogene	18	67788268	67791035	-1		havana	NO_NAME_31304
ENSG00000265555	LINC01903	lncRNA	18	67808505	67814822	-1	LINC01903	havana	LINC01903
ENSG00000265240		processed_pseudogene	18	67830671	67831967	-1		havana	NO_NAME_31294
ENSG00000301430		lncRNA	18	67940680	67945377	-1		havana_tagene	NO_NAME_31840
ENSG00000264634		lncRNA	18	67940949	67956426	1		havana	NO_NAME_31305
ENSG00000264869		lncRNA	18	68102087	68114878	1		havana_tagene	NO_NAME_31358
ENSG00000296284		lncRNA	18	68216428	68218236	-1		havana_tagene	NO_NAME_31667
ENSG00000287907		lncRNA	18	68237100	68535279	-1		havana_tagene	NO_NAME_31930
ENSG00000264699	LINC01912	lncRNA	18	68258079	68264837	-1	LINC01912	havana	LINC01912
ENSG00000260747		processed_pseudogene	18	68277802	68278243	-1		havana	NO_NAME_31328
ENSG00000265425		lncRNA	18	68427030	68436918	1		havana	NO_NAME_31290
ENSG00000263355	AKR1B10P2	processed_pseudogene	18	68455951	68456877	1	AKR1B10P2	havana	AKR1B10P2
ENSG00000264697	MTL3P	processed_pseudogene	18	68527970	68528123	1	MTL3P	havana	MTL3P
ENSG00000166479	TMX3	protein_coding	18	68673688	68715147	-1	TMX3	ensembl_havana	TMX3
ENSG00000150636	CCDC102B	protein_coding	18	68715138	69057126	1	CCDC102B	ensembl_havana	CCDC102B
ENSG00000276092		lncRNA	18	68721082	68721560	1		havana	NO_NAME_31279
ENSG00000263637		lncRNA	18	68753179	68754583	-1		havana	NO_NAME_31300
ENSG00000207072	RNU6-39P	snRNA	18	68858934	68859040	1	RNU6-39P	ensembl	RNU6-39P
ENSG00000264444	SDHCP1	processed_pseudogene	18	68866517	68867028	1	SDHCP1	havana	SDHCP1
ENSG00000264472		lncRNA	18	68899781	68902255	-1		havana	NO_NAME_31331
ENSG00000273584		lncRNA	18	68908048	68908599	1		havana	NO_NAME_31357
ENSG00000264236		processed_pseudogene	18	68992718	68993375	-1		havana	NO_NAME_31362
ENSG00000264705		lncRNA	18	69212277	69214350	1		havana	NO_NAME_31313
ENSG00000285748		lncRNA	18	69240448	69250781	-1		havana	NO_NAME_31351
ENSG00000296393		lncRNA	18	69366328	69400518	1		havana_tagene	NO_NAME_31671
ENSG00000296412		lncRNA	18	69391416	69400377	-1		havana_tagene	NO_NAME_31672
ENSG00000278532		lncRNA	18	69398726	69399249	-1		havana	NO_NAME_31360
ENSG00000206052	DOK6	protein_coding	18	69400888	69849087	1	DOK6	ensembl_havana	DOK6
ENSG00000264845		transcribed_processed_pseudogene	18	69469517	69470001	1		havana	NO_NAME_31547
ENSG00000293054		lncRNA	18	69469915	69471743	1		havana	NO_NAME_31626
ENSG00000265643		lncRNA	18	69483627	69618694	-1		havana	NO_NAME_31310
ENSG00000279221		TEC	18	69659837	69663413	1		havana	NO_NAME_31289
ENSG00000266840		lncRNA	18	69704978	69724975	-1		havana	NO_NAME_31311
ENSG00000150637	CD226	protein_coding	18	69831158	69961803	-1	CD226	ensembl_havana	CD226
ENSG00000304227		lncRNA	18	69895778	69901589	1		havana_tagene	NO_NAME_31929
